,count,alive,healthy,boroname,nta,nta_name,area (sq-ft),Median Income,Margin of Error,fraction alive,fraction healthy,density
36047063200,137,132,128,Brooklyn,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1264075.70289,60139.0,13943,0.963503649635,0.934306569343,0.000104424125627
36047063600,203,191,190,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1230571.83232,93214.0,15117,0.940886699507,0.935960591133,0.000155212393932
36047063800,202,189,181,Brooklyn,BK44,Madison,1498401.08435,69405.0,12904,0.935643564356,0.89603960396,0.000126134452233
36047064000,245,238,232,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1651211.88399,97241.0,20842,0.971428571429,0.94693877551,0.000144136559522
36047064200,400,370,358,Brooklyn,BK44,Madison,2530379.29928,59732.0,9831,0.925,0.895,0.000146223137419
36047064400,320,309,300,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,2145902.19643,83125.0,13049,0.965625,0.9375,0.000143995378967
36047064600,190,185,181,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1782721.28308,89350.0,9468,0.973684210526,0.952631578947,0.000103773933568
36047064800,212,204,201,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1631120.82222,63393.0,6856,0.962264150943,0.948113207547,0.00012506737528
36047065000,189,175,165,Brooklyn,BK58,Flatlands,1789145.88121,51339.0,22990,0.925925925926,0.873015873016,9.78120352498e-05
36047065200,256,244,240,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1875210.1279,95368.0,14968,0.953125,0.9375,0.000130118751157
36047065400,229,224,223,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1631231.59855,89750.0,17662,0.978165938865,0.973799126638,0.000137319556707
36047065600,232,221,218,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1653143.99275,82250.0,27069,0.952586206897,0.939655172414,0.000133684664475
36047065800,199,191,189,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1650702.20312,81932.0,13572,0.959798994975,0.949748743719,0.000115708332877
36047066000,216,214,213,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1639605.45819,87708.0,8962,0.990740740741,0.986111111111,0.000130519204441
36047066200,256,238,224,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,2488662.63206,80893.0,17439,0.9296875,0.875,9.56336937494e-05
36047066600,255,248,238,Brooklyn,BK99,park-cemetery-etc-Brooklyn,43484972.5802,,**,0.972549019608,0.933333333333,5.70311961316e-06
36047067000,301,293,290,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,2244629.17737,60857.0,6486,0.97342192691,0.963455149502,0.000130533810642
36047067200,131,116,109,Brooklyn,BK58,Flatlands,1876487.98873,63571.0,8099,0.885496183206,0.832061068702,6.18176085841e-05
36047067400,178,168,163,Brooklyn,BK58,Flatlands,2039940.89489,81964.0,17419,0.943820224719,0.915730337079,8.2355327265e-05
36047067600,205,183,177,Brooklyn,BK58,Flatlands,1672665.67538,75972.0,12427,0.892682926829,0.863414634146,0.000109406202742
36047067800,229,223,221,Brooklyn,BK58,Flatlands,1789096.27985,81847.0,3936,0.973799126638,0.965065502183,0.000124643934768
36047068000,179,173,168,Brooklyn,BK58,Flatlands,1817783.46611,69375.0,15747,0.966480446927,0.938547486034,9.51708513282e-05
36047068200,231,224,218,Brooklyn,BK58,Flatlands,2176848.58885,78875.0,27520,0.969696969697,0.943722943723,0.000102901047481
36047068600,222,219,214,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1592924.45157,51800.0,9134,0.986486486486,0.963963963964,0.000137482979676
36047068800,140,134,134,Brooklyn,BK58,Flatlands,1686416.91203,81750.0,15710,0.957142857143,0.957142857143,7.9458406189e-05
36047069000,139,134,132,Brooklyn,BK58,Flatlands,1861629.05937,78663.0,7299,0.964028776978,0.94964028777,7.19799679348e-05
36047069200,238,237,237,Brooklyn,BK58,Flatlands,1952887.7186,84674.0,19187,0.995798319328,0.995798319328,0.00012135874364
36047069601,529,516,499,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4568655.96968,53047.0,11768,0.975425330813,0.943289224953,0.000112943500982
36047069602,799,773,735,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,7849151.40071,89375.0,17629,0.967459324155,0.919899874844,9.84819836613e-05
36047069800,253,247,241,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,5424578.51184,73681.0,7741,0.97628458498,0.95256916996,4.55334915811e-05
36047070000,257,248,230,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,2177086.05183,66250.0,28554,0.964980544747,0.894941634241,0.000113913733355
36047070201,1556,1526,1493,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,11069685.516,59655.0,19619,0.980719794344,0.959511568123,0.000137853961415
36047070202,152,147,141,Brooklyn,BK99,park-cemetery-etc-Brooklyn,54554224.1161,,**,0.967105263158,0.927631578947,2.69456677978e-06
36047070600,713,684,658,Brooklyn,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,15022157.9219,85515.0,10954,0.959326788219,0.92286115007,4.55327392746e-05
36047072000,182,175,171,Brooklyn,BK58,Flatlands,1701872.0336,63000.0,17142,0.961538461538,0.93956043956,0.000102827942727
36047072200,290,278,273,Brooklyn,BK58,Flatlands,2769417.75461,61286.0,7800,0.958620689655,0.941379310345,0.000100382110838
36047072400,243,235,222,Brooklyn,BK58,Flatlands,2068970.08798,76071.0,13113,0.9670781893,0.913580246914,0.000113583082407
36047072600,234,217,197,Brooklyn,BK58,Flatlands,2962944.12983,82961.0,11773,0.92735042735,0.84188034188,7.32379655139e-05
36047072800,259,253,239,Brooklyn,BK58,Flatlands,2282665.34075,67102.0,15461,0.976833976834,0.92277992278,0.000110835344754
36047073000,239,227,221,Brooklyn,BK58,Flatlands,1987945.35295,93462.0,16735,0.949790794979,0.924686192469,0.000114188249523
36047073200,193,180,170,Brooklyn,BK58,Flatlands,1722429.10027,74018.0,12367,0.932642487047,0.880829015544,0.000104503575777
36047073400,159,151,141,Brooklyn,BK58,Flatlands,1626698.01101,84167.0,10940,0.949685534591,0.88679245283,9.28260801808e-05
36047073600,184,169,151,Brooklyn,BK58,Flatlands,1919003.26029,60051.0,4656,0.91847826087,0.820652173913,8.80665517861e-05
36047073800,250,237,215,Brooklyn,BK58,Flatlands,1944417.15609,55714.0,17540,0.948,0.86,0.000121887424855
36047074000,168,157,153,Brooklyn,BK58,Flatlands,1747894.61603,60170.0,14613,0.934523809524,0.910714285714,8.98223488763e-05
36047074200,210,194,185,Brooklyn,BK58,Flatlands,1876115.62105,75952.0,9676,0.92380952381,0.880952380952,0.000103405140826
36047074400,295,283,272,Brooklyn,BK58,Flatlands,1844716.48309,102125.0,38059,0.959322033898,0.922033898305,0.000153411108208
36047074600,287,273,257,Brooklyn,BK58,Flatlands,2159993.82848,82188.0,36693,0.951219512195,0.895470383275,0.000126389250006
36047074800,272,263,257,Brooklyn,BK43,Midwood,1900351.9981,61667.0,18204,0.966911764706,0.944852941176,0.000138395413199
36047075000,217,212,208,Brooklyn,BK43,Midwood,1866699.15024,52774.0,8975,0.976958525346,0.958525345622,0.000113569452246
36047075200,228,221,215,Brooklyn,BK43,Midwood,1864085.12127,111429.0,29585,0.969298245614,0.94298245614,0.000118556817754
36047075400,301,290,282,Brooklyn,BK43,Midwood,1867167.79571,86389.0,38428,0.963455149502,0.936877076412,0.000155315446564
36047075600,357,344,333,Brooklyn,BK43,Midwood,1867819.33068,62935.0,13376,0.963585434174,0.932773109244,0.000184171988345
36047075800,431,408,396,Brooklyn,BK43,Midwood,2209765.96069,84044.0,17306,0.946635730858,0.91879350348,0.000184634937481
36047076000,208,192,181,Brooklyn,BK43,Midwood,1954536.39529,41364.0,14102,0.923076923077,0.870192307692,9.82330134464e-05
36047076200,219,215,204,Brooklyn,BK43,Midwood,2024074.61677,46667.0,10010,0.981735159817,0.931506849315,0.000106221380486
36047076400,312,301,296,Brooklyn,BK42,Flatbush,1740194.68647,47364.0,7657,0.964743589744,0.948717948718,0.00017296915244
36047076600,143,132,127,Brooklyn,BK42,Flatbush,887314.05718,59926.0,11358,0.923076923077,0.888111888112,0.000148763562272
36047076800,333,317,292,Brooklyn,BK43,Midwood,3265655.28623,44858.0,8634,0.951951951952,0.876876876877,9.70708700752e-05
36047077000,235,223,213,Brooklyn,BK42,Flatbush,1760973.13887,54732.0,12083,0.948936170213,0.906382978723,0.000126634526716
36047077200,403,374,357,Brooklyn,BK42,Flatbush,4351946.23513,61117.0,8672,0.928039702233,0.885856079404,8.59385616902e-05
36047077400,127,119,111,Brooklyn,BK42,Flatbush,1596845.31944,49125.0,13925,0.937007874016,0.874015748031,7.45219330584e-05
36047077600,165,158,144,Brooklyn,BK58,Flatlands,2008023.19246,62529.0,10325,0.957575757576,0.872727272727,7.86843501575e-05
36047078000,132,127,124,Brooklyn,BK91,East Flatbush-Farragut,1770932.83964,81299.0,8096,0.962121212121,0.939393939394,7.17136173418e-05
36047078200,191,183,177,Brooklyn,BK91,East Flatbush-Farragut,1811374.37246,51975.0,4581,0.958115183246,0.926701570681,0.000101028259416
36047078400,175,166,164,Brooklyn,BK91,East Flatbush-Farragut,1801875.97083,93176.0,8858,0.948571428571,0.937142857143,9.21262077342e-05
36047078600,177,174,172,Brooklyn,BK42,Flatbush,1834297.84314,42482.0,8912,0.983050847458,0.971751412429,9.48591858464e-05
36047078800,147,140,136,Brooklyn,BK42,Flatbush,1698020.28127,40188.0,11673,0.952380952381,0.925170068027,8.24489563195e-05
36047079000,266,249,247,Brooklyn,BK95,Erasmus,1965032.15642,47500.0,13105,0.936090225564,0.928571428571,0.000126715483605
36047079200,184,175,166,Brooklyn,BK95,Erasmus,2332263.87048,37295.0,5402,0.951086956522,0.902173913043,7.50343913547e-05
36047079400,168,152,142,Brooklyn,BK95,Erasmus,2391961.70221,45227.0,14490,0.904761904762,0.845238095238,6.35461679255e-05
36047079601,159,155,148,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1188358.7506,46450.0,13001,0.974842767296,0.930817610063,0.000130431992798
36047079602,140,131,123,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1453524.83232,38227.0,6584,0.935714285714,0.878571428571,9.01257392286e-05
36047079801,210,206,205,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1397208.65479,61250.0,14086,0.980952380952,0.97619047619,0.000147436819328
36047079802,106,98,96,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1145198.7877,53221.0,9849,0.924528301887,0.905660377358,8.55746627158e-05
36047080000,301,294,292,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1869357.37386,55833.0,9584,0.976744186047,0.970099667774,0.00015727329836
36047080200,194,188,188,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1994115.26179,41607.0,4515,0.969072164948,0.969072164948,9.42773989058e-05
36047080400,176,165,154,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,2042543.22398,31941.0,4494,0.9375,0.875,8.07816442085e-05
36047080600,171,167,166,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1790089.33797,39194.0,13770,0.976608187135,0.970760233918,9.32914332585e-05
36047080800,114,107,104,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,3465286.31279,9829.0,2214,0.938596491228,0.912280701754,3.0877679459e-05
36047081000,143,138,138,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1748352.33086,40698.0,7494,0.965034965035,0.965034965035,7.89314588165e-05
36047081400,164,157,155,Brooklyn,BK91,East Flatbush-Farragut,1831958.59157,48415.0,9338,0.957317073171,0.94512195122,8.57006270352e-05
36047081600,116,111,107,Brooklyn,BK91,East Flatbush-Farragut,1933154.42674,45125.0,7642,0.956896551724,0.922413793103,5.74191065466e-05
36047081800,146,136,129,Brooklyn,BK95,Erasmus,1699559.93555,44954.0,7007,0.931506849315,0.883561643836,8.00207142774e-05
36047082000,134,122,110,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1599913.49367,36472.0,7282,0.910447761194,0.820895522388,7.62541227902e-05
36047082200,166,155,153,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1827423.04445,38997.0,5615,0.933734939759,0.921686746988,8.4818893179e-05
36047082400,168,167,165,Brooklyn,BK95,Erasmus,2307258.41629,44432.0,13447,0.994047619048,0.982142857143,7.23802755777e-05
36047082600,263,260,256,Brooklyn,BK95,Erasmus,2142838.82426,44120.0,10994,0.988593155894,0.973384030418,0.000121334370582
36047082800,200,190,182,Brooklyn,BK95,Erasmus,1683688.63768,47269.0,5258,0.95,0.91,0.0001128474682
36047083000,231,221,212,Brooklyn,BK91,East Flatbush-Farragut,2171914.92969,45598.0,6957,0.95670995671,0.917748917749,0.000101753524956
36047083200,132,123,121,Brooklyn,BK91,East Flatbush-Farragut,1566888.33677,62083.0,9212,0.931818181818,0.916666666667,7.84995312771e-05
36047083400,90,88,85,Brooklyn,BK91,East Flatbush-Farragut,1355748.33364,57708.0,21937,0.977777777778,0.944444444444,6.49088018893e-05
36047083600,132,124,119,Brooklyn,BK91,East Flatbush-Farragut,2240975.57958,58068.0,19597,0.939393939394,0.901515151515,5.53330438448e-05
36047083800,136,127,125,Brooklyn,BK91,East Flatbush-Farragut,1796855.89198,66618.0,11733,0.933823529412,0.919117647059,7.06790124722e-05
36047084000,180,169,164,Brooklyn,BK91,East Flatbush-Farragut,1830663.38163,51331.0,3235,0.938888888889,0.911111111111,9.23162617966e-05
36047084600,157,150,143,Brooklyn,BK96,Rugby-Remsen Village,1778802.69653,48182.0,9605,0.955414012739,0.910828025478,8.43263844229e-05
36047084800,75,72,71,Brooklyn,BK96,Rugby-Remsen Village,1479845.46627,52232.0,15612,0.96,0.946666666667,4.86537288123e-05
36047085000,159,157,156,Brooklyn,BK91,East Flatbush-Farragut,1556707.69126,75417.0,23227,0.987421383648,0.981132075472,0.000100853873133
36047085200,113,108,108,Brooklyn,BK99,park-cemetery-etc-Brooklyn,4318257.61058,,**,0.955752212389,0.955752212389,2.50100873406e-05
36047085400,137,134,130,Brooklyn,BK91,East Flatbush-Farragut,1385790.06858,39819.0,6462,0.978102189781,0.948905109489,9.66957427667e-05
36047085600,142,139,134,Brooklyn,BK91,East Flatbush-Farragut,1700511.63117,52554.0,10896,0.978873239437,0.943661971831,8.17401054201e-05
36047085800,114,108,108,Brooklyn,BK91,East Flatbush-Farragut,1447275.81789,52083.0,7678,0.947368421053,0.947368421053,7.46229562223e-05
36047086000,154,153,151,Brooklyn,BK91,East Flatbush-Farragut,1879565.34941,42270.0,4098,0.993506493506,0.980519480519,8.1401798585e-05
36047086200,107,105,104,Brooklyn,BK96,Rugby-Remsen Village,1508724.5117,44018.0,10451,0.981308411215,0.971962616822,6.95952105144e-05
36047086400,177,169,166,Brooklyn,BK96,Rugby-Remsen Village,1621224.14476,42794.0,9751,0.954802259887,0.937853107345,0.000104242217553
36047086600,235,226,222,Brooklyn,BK96,Rugby-Remsen Village,1684237.12718,46438.0,9742,0.96170212766,0.944680851064,0.000134185380641
36047086800,189,186,179,Brooklyn,BK96,Rugby-Remsen Village,1879388.24818,47679.0,18629,0.984126984127,0.94708994709,9.89683745124e-05
36047087000,245,239,233,Brooklyn,BK91,East Flatbush-Farragut,1676352.2671,33750.0,7342,0.975510204082,0.951020408163,0.000142571465849
36047087200,162,154,154,Brooklyn,BK91,East Flatbush-Farragut,1583318.25708,42891.0,11694,0.950617283951,0.950617283951,9.72640840282e-05
36047087401,94,90,90,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1405622.92183,30150.0,13745,0.957446808511,0.957446808511,6.40285517561e-05
36047087600,168,146,143,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1530933.26238,40109.0,9367,0.869047619048,0.85119047619,9.53666652804e-05
36047087800,205,202,200,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1629552.99856,40208.0,8873,0.985365853659,0.975609756098,0.000123960374519
36047088000,149,146,145,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1963161.80814,51827.0,9348,0.979865771812,0.973154362416,7.43698249399e-05
36047088200,196,192,190,Brooklyn,BK96,Rugby-Remsen Village,2188027.92221,46750.0,8036,0.979591836735,0.969387755102,8.77502512884e-05
36047088400,204,198,197,Brooklyn,BK96,Rugby-Remsen Village,1797772.85773,37853.0,9272,0.970588235294,0.96568627451,0.000110136271748
36047088600,220,213,203,Brooklyn,BK96,Rugby-Remsen Village,1934361.72352,45208.0,10418,0.968181818182,0.922727272727,0.000110113841382
36047088800,279,261,243,Brooklyn,BK96,Rugby-Remsen Village,2166799.52098,43046.0,5975,0.935483870968,0.870967741935,0.000120454152529
36047089000,273,259,253,Brooklyn,BK96,Rugby-Remsen Village,2672111.43762,28688.0,2748,0.948717948718,0.92673992674,9.69270953126e-05
36047089200,177,169,164,Brooklyn,BK81,Brownsville,1932413.39942,25350.0,6939,0.954802259887,0.926553672316,8.74554068248e-05
36047089400,238,230,225,Brooklyn,BK81,Brownsville,1853454.20737,43159.0,5305,0.966386554622,0.945378151261,0.000124092626128
36047089600,189,183,180,Brooklyn,BK81,Brownsville,1605933.84285,34482.0,4504,0.968253968254,0.952380952381,0.000113952390265
36047089800,152,147,147,Brooklyn,BK81,Brownsville,1661399.96658,38988.0,7402,0.967105263158,0.967105263158,8.84795973017e-05
36047090000,359,336,333,Brooklyn,BK81,Brownsville,2645350.86989,27716.0,2978,0.935933147632,0.927576601671,0.000127015287017
36047090200,157,147,145,Brooklyn,BK81,Brownsville,2051102.74029,42734.0,13971,0.936305732484,0.923566878981,7.16687648612e-05
36047090600,139,133,132,Brooklyn,BK81,Brownsville,2107747.36335,15674.0,5079,0.956834532374,0.94964028777,6.3100541513e-05
36047090800,277,254,249,Brooklyn,BK81,Brownsville,3194827.4787,12863.0,3274,0.916967509025,0.898916967509,7.95035105005e-05
36047091000,88,80,78,Brooklyn,BK81,Brownsville,2281443.63328,10746.0,2083,0.909090909091,0.886363636364,3.50655167776e-05
36047091200,90,84,83,Brooklyn,BK81,Brownsville,1800466.62499,20360.0,4629,0.933333333333,0.922222222222,4.66545721171e-05
36047091600,284,272,269,Brooklyn,BK81,Brownsville,2321085.51081,31105.0,5028,0.957746478873,0.947183098592,0.000117186548593
36047091800,280,262,255,Brooklyn,BK81,Brownsville,2256020.97481,27500.0,7328,0.935714285714,0.910714285714,0.000116133672038
36047092000,250,239,220,Brooklyn,BK81,Brownsville,2553557.01553,32292.0,16858,0.956,0.88,9.35949338693e-05
36047092200,150,148,144,Brooklyn,BK81,Brownsville,1745451.10795,39485.0,20030,0.986666666667,0.96,8.4791833656e-05
36047092400,300,290,284,Brooklyn,BK81,Brownsville,2709111.04437,37266.0,7825,0.966666666667,0.946666666667,0.000107046184247
36047092800,104,91,87,Brooklyn,BK96,Rugby-Remsen Village,1692107.99445,45762.0,8381,0.875,0.836538461538,5.37790733798e-05
36047093000,161,154,153,Brooklyn,BK96,Rugby-Remsen Village,2090418.90114,56014.0,5720,0.95652173913,0.950310559006,7.36694448735e-05
36047093200,103,92,80,Brooklyn,BK91,East Flatbush-Farragut,3019000.0079,83500.0,33005,0.893203883495,0.776699029126,3.04736666973e-05
36047093400,248,241,238,Brooklyn,BK96,Rugby-Remsen Village,1913351.79808,51648.0,18663,0.971774193548,0.959677419355,0.000125956972597
36047093600,195,183,181,Brooklyn,BK96,Rugby-Remsen Village,1777218.23645,71964.0,13148,0.938461538462,0.928205128205,0.000102969908955
36047093800,130,124,115,Brooklyn,BK96,Rugby-Remsen Village,1411409.75611,34018.0,10174,0.953846153846,0.884615384615,8.78554221857e-05
36047094401,333,319,309,Brooklyn,BK58,Flatlands,3904893.55096,66167.0,12130,0.957957957958,0.927927927928,8.16923677527e-05
36047094402,35,35,34,Brooklyn,BK58,Flatlands,1150874.29323,23417.0,12218,1.0,0.971428571429,3.04116619911e-05
36047094600,366,354,340,Brooklyn,BK96,Rugby-Remsen Village,3111144.04687,60950.0,5772,0.967213114754,0.928961748634,0.000113784509707
